Código IBGE;UF;MUNICiPIO;CoDIGO_NACIONAL
3149705;MG;PERDIGÃO;37
3149606;MG;PEQUI;37
3149507;MG;PEQUERI;32
3149408;MG;PEDRO TEIXEIRA;32
3149309;MG;PEDRO LEOPOLDO;31
3149200;MG;PEDRINÓPOLIS;34
3149150;MG;PEDRAS DE MARIA DA CRUZ;38
3149101;MG;PEDRALVA;35
3149002;MG;PEDRA DOURADA;32
3148905;MG;PEDRA DO INDAIÁ;37
3148806;MG;PEDRA DO ANTA;31
3148756;MG;PEDRA BONITA;31
3148707;MG;PEDRA AZUL;33
3148608;MG;PEÇANHA;33
3148509;MG;PAVÃO;33
3148400;MG;PAULISTAS;33
3148301;MG;PAULA CÂNDIDO;32
3148202;MG;PATROCÍNIO DO MURIAÉ;32
3148103;MG;PATROCÍNIO;34
3148004;MG;PATOS DE MINAS;34
3147956;MG;PATIS;38
3147907;MG;PASSOS;35
3147709;MG;PASSA TEMPO;37
3147600;MG;PASSA QUATRO;35
3147501;MG;PASSABÉM;31
3147402;MG;PARAOPEBA;31
3147303;MG;PARAISÓPOLIS;35
3147204;MG;PARAGUAÇU;35
3147105;MG;PARÁ DE MINAS;37
3147006;MG;PARACATU;38
3146909;MG;PAPAGAIOS;37
3146750;MG;PALMÓPOLIS;33
3146701;MG;PALMA;32
3146602;MG;PAIVA;32
3146552;MG;PAI PEDRO;38
3146503;MG;PAINS;37
3146404;MG;PAINEIRAS;37
3146305;MG;PADRE PARAÍSO;33
3146255;MG;PADRE CARVALHO;38
3146206;MG;OURO VERDE DE MINAS;33
3146107;MG;OURO PRETO;31
3146008;MG;OURO FINO;35
3145901;MG;OURO BRANCO;31
3145877;MG;ORIZÂNIA;32
3145851;MG;ORATÓRIOS;31
3145802;MG;ONÇA DE PITANGUI;37
3145703;MG;OLIVEIRA FORTES;32
3145604;MG;OLIVEIRA;37
3145505;MG;OLÍMPIO NORONHA;35
3145406;MG;OLARIA;32
3145372;MG;NOVORIZONTE;38
3145356;MG;NOVO ORIENTE DE MINAS;33
3145307;MG;NOVO CRUZEIRO;33
3145208;MG;NOVA SERRANA;37
3145109;MG;NOVA RESENDE;35
3145059;MG;NOVA PORTEIRINHA;38
3145000;MG;NOVA PONTE;34
3144904;MG;NOVA MÓDICA;33
3144805;MG;NOVA LIMA;31
3144706;MG;NOVA ERA;31
3144672;MG;NOVA BELÉM;33
3144656;MG;NINHEIRA;38
3144607;MG;NEPOMUCENO;35
3144508;MG;NAZARENO;35
3144409;MG;NATÉRCIA;35
3144375;MG;NATALÂNDIA;38
3144359;MG;NAQUE;33
3144300;MG;NANUQUE;33
3144201;MG;NACIP RAYDAN;33
3144102;MG;MUZAMBINHO;35
3144003;MG;MUTUM;33
3143906;MG;MURIAÉ;32
3143807;MG;MUNHOZ;35
3143708;MG;MORRO DO PILAR;31
3143609;MG;MORRO DA GARÇA;38
3143500;MG;MORADA NOVA DE MINAS;37
3143450;MG;MONTEZUMA;38
3143401;MG;MONTE SIÃO;35
3143302;MG;MONTES CLAROS;38
3143203;MG;MONTE SANTO DE MINAS;35
3143153;MG;MONTE FORMOSO;33
3143104;MG;MONTE CARMELO;34
3143005;MG;MONTE BELO;35
3142908;MG;MONTE AZUL;38
3142809;MG;MONTE ALEGRE DE MINAS;34
3142700;MG;MONTALVÂNIA;38
3142601;MG;MONSENHOR PAULO;35
3142502;MG;MONJOLOS;38
3142403;MG;MOEMA;37
3142304;MG;MOEDA;31
3142254;MG;MIRAVÂNIA;38
3142205;MG;MIRAÍ;32
3142106;MG;MIRADOURO;32
3142007;MG;MIRABELA;38
3141900;MG;MINDURI;35
3141801;MG;MINAS NOVAS;33
3141702;MG;MESQUITA;33
3141603;MG;MERCÊS;32
3141504;MG;MENDES PIMENTEL;33
3141405;MG;MEDINA;33
3141306;MG;MEDEIROS;37
3141207;MG;MATUTINA;34
3141108;MG;MATOZINHOS;31
3141009;MG;MATO VERDE;38
3140902;MG;MATIPÓ;31
3140852;MG;MATIAS CARDOSO;38
3140803;MG;MATIAS BARBOSA;32
3140704;MG;MATEUS LEME;31
3140605;MG;MATERLÂNDIA;33
3140555;MG;MATA VERDE;33
3140530;MG;MARTINS SOARES;33
3140506;MG;MARTINHO CAMPOS;37
3140407;MG;MARMELÓPOLIS;35
3140308;MG;MARLIÉRIA;31
3140209;MG;MARIPÁ DE MINAS;32
3140159;MG;MÁRIO CAMPOS;31
3140100;MG;MARILAC;33
3140001;MG;MARIANA;31
3139904;MG;MARIA DA FÉ;35
3139805;MG;MAR DE ESPANHA;32
3139706;MG;MARAVILHAS;37
3139607;MG;MANTENA;33
3139508;MG;MANHUMIRIM;33
3139409;MG;MANHUAÇU;33
3139300;MG;MANGA;38
3139250;MG;MAMONAS;38
3139201;MG;MALACACHETA;33
3139102;MG;MADRE DE DEUS DE MINAS;32
3139003;MG;MACHADO;35
3138906;MG;MACHACALIS;33
3138807;MG;LUZ;37
3138708;MG;LUMINÁRIAS;35
3138682;MG;LUISLÂNDIA;38
3138674;MG;LUISBURGO;33
3138658;MG;LONTRA;38
3138625;MG;LIMEIRA DO OESTE;34
3138609;MG;LIMA DUARTE;32
3138500;MG;LIBERDADE;32
3138401;MG;LEOPOLDINA;32
3138351;MG;LEME DO PRADO;33
3138302;MG;LEANDRO FERREIRA;37
3138203;MG;LAVRAS;35
3138104;MG;LASSANCE;38
3138005;MG;LARANJAL;32
3137908;MG;LAMIM;31
3137809;MG;LAMBARI;35
3137700;MG;LAJINHA;33
3137601;MG;LAGOA SANTA;31
3137536;MG;LAGOA GRANDE;34
3137502;MG;LAGOA FORMOSA;34
3137403;MG;LAGOA DOURADA;32
3137304;MG;LAGOA DOS PATOS;38
3137205;MG;LAGOA DA PRATA;37
3137106;MG;LAGAMAR;34
3137007;MG;LADAINHA;33
3136959;MG;JUVENÍLIA;38
3136900;MG;JURUAIA;35
3136801;MG;JURAMENTO;38
3136702;MG;JUIZ DE FORA;32
3136652;MG;JUATUBA;31
3136603;MG;NOVA UNIÃO;31
3136579;MG;JOSENÓPOLIS;38
3136553;MG;JOSÉ RAYDAN;33
3136520;MG;JOSÉ GONÇALVES DE MINAS;33
3136504;MG;JORDÂNIA;33
3136405;MG;JOAQUIM FELÍCIO;38
3136306;MG;JOÃO PINHEIRO;38
3136207;MG;JOÃO MONLEVADE;31
3136108;MG;JOANÉSIA;33
3136009;MG;JOAÍMA;33
3135902;MG;JESUÂNIA;35
3135803;MG;JEQUITINHONHA;33
3135704;MG;JEQUITIBÁ;31
3135605;MG;JEQUITAÍ;38
3135506;MG;JEQUERI;31
3135456;MG;JENIPAPO DE MINAS;33
3135407;MG;JECEABA;31
3135357;MG;JAPONVAR;38
3135308;MG;JAPARAÍBA;37
3135209;MG;JANUÁRIA;38
3135100;MG;JANAÚBA;38
3135076;MG;JAMPRUCA;33
3135050;MG;JAÍBA;38
3135001;MG;JAGUARAÇU;31
3134905;MG;JACUTINGA;35
3134806;MG;JACUÍ;35
3134707;MG;JACINTO;33
3134608;MG;JABOTICATUBAS;31
3134509;MG;ITUTINGA;35
3134400;MG;ITURAMA;34
3134301;MG;ITUMIRIM;35
3134202;MG;ITUIUTABA;34
3134103;MG;ITUETA;33
3134004;MG;ITINGA;33
3133907;MG;ITAVERAVA;31
3133808;MG;ITAÚNA;37
3133758;MG;ITAÚ DE MINAS;35
3133709;MG;ITATIAIUÇU;31
3133600;MG;ITAPEVA;35
3133501;MG;ITAPECERICA;37
3133402;MG;ITAPAGIPE;34
3133303;MG;ITAOBIM;33
3133204;MG;ITANHOMI;33
3133105;MG;ITANHANDU;35
3133006;MG;ITAMONTE;35
3132909;MG;ITAMOGI;35
3132800;MG;ITAMBÉ DO MATO DENTRO;31
3132701;MG;ITAMBACURI;33
3132602;MG;ITAMARATI DE MINAS;32
3132503;MG;ITAMARANDIBA;38
3132404;MG;ITAJUBÁ;35
3132305;MG;ITAIPÉ;33
3132206;MG;ITAGUARA;31
3132107;MG;ITACARAMBI;38
3132008;MG;ITACAMBIRA;38
3131901;MG;ITABIRITO;31
3131703;MG;ITABIRA;31
3131604;MG;IRAÍ DE MINAS;34
3131505;MG;IPUIÚNA;35
3131406;MG;IPIAÇU;34
3131307;MG;IPATINGA;31
3131208;MG;IPANEMA;33
3131158;MG;IPABA;31
3131109;MG;INIMUTABA;38
3131000;MG;INHAÚMA;31
3130903;MG;INHAPIM;33
3130804;MG;INGAÍ;35
3130705;MG;INDIANÓPOLIS;34
3130655;MG;INDAIABIRA;38
3130606;MG;INCONFIDENTES;35
3130556;MG;IMBÉ DE MINAS;33
3130507;MG;ILICÍNEA;35
3130408;MG;IJACI;35
3130309;MG;IGUATAMA;37
3130200;MG;IGARATINGA;37
3130101;MG;IGARAPÉ;31
3130051;MG;ICARAÍ DE MINAS;38
3130002;MG;IBITURUNA;35
3129905;MG;IBITIÚRA DE MINAS;35
3129806;MG;IBIRITÉ;31
3129707;MG;IBIRACI;35
3129657;MG;IBIRACATU;38
3129608;MG;IBIAÍ;38
3129509;MG;IBIÁ;34
3129400;MG;IBERTIOGA;32
3129301;MG;IAPU;33
3129202;MG;HELIODORA;35
3129103;MG;GURINHATÃ;34
3129004;MG;GUIRICEMA;32
3128907;MG;GUIMARÂNIA;34
3128808;MG;GUIDOVAL;32
3128709;MG;GUAXUPÉ;35
3128600;MG;GUARDA-MOR;38
3128501;MG;GUARARÁ;32
3128402;MG;GUARANI;32
3128303;MG;GUARANÉSIA;35
3128253;MG;GUARACIAMA;38
3128204;MG;GUARACIABA;31
3128105;MG;GUAPÉ;35
3128006;MG;GUANHÃES;33
3127909;MG;GRUPIARA;34
3127800;MG;GRÃO MOGOL;38
3127701;MG;GOVERNADOR VALADARES;33
3127503;MG;GONZAGA;33
3127404;MG;GONÇALVES;35
3127388;MG;GOIANÁ;32
3127370;MG;GOIABEIRA;33
3127354;MG;GLAUCILÂNDIA;38
3127339;MG;GAMELEIRAS;38
3127305;MG;GALILÉIA;33
3127206;MG;FUNILÂNDIA;31
3127107;MG;FRUTAL;34
3127073;MG;FRUTA DE LEITE;38
3127057;MG;FRONTEIRA DOS VALES;33
3127008;MG;FRONTEIRA;34
3126950;MG;FREI LAGONEGRO;33
3126901;MG;FREI INOCÊNCIO;33
3126802;MG;FREI GASPAR;33
3126752;MG;FRANCISCÓPOLIS;33
3126703;MG;FRANCISCO SÁ;38
3126604;MG;FRANCISCO DUMONT;38
3126505;MG;FRANCISCO BADARÓ;33
3126406;MG;FORTUNA DE MINAS;31
3126307;MG;FORTALEZA DE MINAS;35
3126208;MG;FORMOSO;38
3126109;MG;FORMIGA;37
3126000;MG;FLORESTAL;31
3125952;MG;FERVEDOURO;32
3125903;MG;FERROS;31
3125804;MG;FERNANDES TOURINHO;33
3125705;MG;FELIXLÂNDIA;38
3125606;MG;FELISBURGO;33
3125507;MG;SÃO GONÇALO DO RIO PRETO;38
3125408;MG;FELÍCIO DOS SANTOS;38
3125309;MG;FARIA LEMOS;32
3125200;MG;FAMA;35
3125101;MG;EXTREMA;35
3125002;MG;EWBANK DA CÂMARA;32
3124906;MG;EUGENÓPOLIS;32
3124807;MG;ESTRELA DO SUL;34
3124708;MG;ESTRELA DO INDAIÁ;37
3124609;MG;ESTRELA DALVA;32
3124500;MG;ESTIVA;35
3124401;MG;ESPÍRITO SANTO DO DOURADO;35
3124302;MG;ESPINOSA;38
3124203;MG;ESPERA FELIZ;32
3124104;MG;ESMERALDAS;31
3124005;MG;ERVÁLIA;32
3123908;MG;ENTRE RIOS DE MINAS;31
3123858;MG;ENTRE FOLHAS;33
3123809;MG;ENGENHEIRO NAVARRO;38
3123700;MG;ENGENHEIRO CALDAS;33
3123601;MG;ELÓI MENDES;35
3123528;MG;DURANDÉ;33
3123502;MG;DOURADOQUARA;34
3123403;MG;DORESÓPOLIS;37
3123304;MG;DORES DO TURVO;32
3123205;MG;DORES DO INDAIÁ;37
3123106;MG;DORES DE GUANHÃES;33
3123007;MG;DORES DE CAMPOS;32
3122801;MG;DOM VIÇOSO;35
3122702;MG;DOM SILVÉRIO;31
3122603;MG;DOM JOAQUIM;31
3122504;MG;DOM CAVATI;33
3122470;MG;DOM BOSCO;38
3122454;MG;DIVISÓPOLIS;33
3122405;MG;DIVISA NOVA;35
3122355;MG;DIVISA ALEGRE;33
3122306;MG;DIVINÓPOLIS;37
3122207;MG;DIVINOLÂNDIA DE MINAS;33
3122108;MG;DIVINO DAS LARANJEIRAS;33
3122009;MG;DIVINO;32
3121902;MG;DIVINÉSIA;32
3121803;MG;DIONÍSIO;31
3121704;MG;DIOGO DE VASCONCELOS;31
3121605;MG;DIAMANTINA;38
3121506;MG;DESTERRO DO MELO;32
3121407;MG;DESTERRO DE ENTRE RIOS;31
3121308;MG;DESCOBERTO;32
3121258;MG;DELTA;34
3121209;MG;DELFINÓPOLIS;35
3121100;MG;DELFIM MOREIRA;35
3121001;MG;DATAS;38
3120904;MG;CURVELO;38
3120870;MG;CURRAL DE DENTRO;33
3120839;MG;CUPARAQUE;33
3120805;MG;CRUZÍLIA;35
3120706;MG;CRUZEIRO DA FORTALEZA;34
3120607;MG;CRUCILÂNDIA;31
3120508;MG;CRISTINA;35
3120409;MG;CRISTIANO OTONI;31
3120300;MG;CRISTÁLIA;38
3120201;MG;CRISTAIS;35
3120151;MG;CRISÓLITA;33
3120102;MG;COUTO DE MAGALHÃES DE MINAS;38
3120003;MG;CÓRREGO NOVO;33
3119955;MG;CÓRREGO FUNDO;37
3119906;MG;CÓRREGO DO BOM JESUS;35
3119807;MG;CÓRREGO DANTA;37
3119708;MG;CORONEL XAVIER CHAVES;32
3119609;MG;CORONEL PACHECO;32
3119500;MG;CORONEL MURTA;33
3119401;MG;CORONEL FABRICIANO;31
3119302;MG;COROMANDEL;34
3119203;MG;COROACI;33
3119104;MG;CORINTO;38
3119005;MG;CORDISLÂNDIA;35
3118908;MG;CORDISBURGO;31
3118809;MG;CORAÇÃO DE JESUS;38
3118700;MG;COQUEIRAL;35
3118601;MG;CONTAGEM;31
3118502;MG;CONSOLAÇÃO;35
3118403;MG;CONSELHEIRO PENA;33
3118304;MG;CONSELHEIRO LAFAIETE;31
3118205;MG;CONQUISTA;34
3118106;MG;CONGONHAS DO NORTE;31
3118007;MG;CONGONHAS;31
3117900;MG;CONGONHAL;35
3117876;MG;CONFINS;31
3117836;MG;CÔNEGO MARINHO;38
3117801;MG;CONCEIÇÃO DOS OUROS;35
3117702;MG;CONCEIÇÃO DO RIO VERDE;35
3117603;MG;CONCEIÇÃO DO PARÁ;37
3117504;MG;CONCEIÇÃO DO MATO DENTRO;31
3117405;MG;CONCEIÇÃO DE IPANEMA;33
3117306;MG;CONCEIÇÃO DAS ALAGOAS;34
3117207;MG;CONCEIÇÃO DAS PEDRAS;35
3117108;MG;CONCEIÇÃO DA APARECIDA;35
3117009;MG;COMERCINHO;33
3116902;MG;COMENDADOR GOMES;34
3116803;MG;COLUNA;33
3116704;MG;COIMBRA;32
3116605;MG;CLÁUDIO;37
3116506;MG;CLARO DOS POÇÕES;38
3116407;MG;CLARAVAL;34
3116308;MG;CIPOTÂNEA;32
3116209;MG;CHIADOR;32
3116159;MG;CHAPADA GAÚCHA;38
3116100;MG;CHAPADA DO NORTE;33
3116001;MG;CHALÉ;33
3115904;MG;CHÁCARA;32
3115805;MG;CENTRALINA;34
3115706;MG;CENTRAL DE MINAS;33
3115607;MG;CEDRO DO ABAETÉ;37
3115508;MG;CAXAMBU;35
3115474;MG;CATUTI;38
3115458;MG;CATUJI;33
3115409;MG;CATAS ALTAS DA NORUEGA;31
3115359;MG;CATAS ALTAS;31
3115300;MG;CATAGUASES;32
3115201;MG;CONCEIÇÃO DA BARRA DE MINAS;32
3115102;MG;CÁSSIA;35
3115003;MG;CASCALHO RICO;34
3114907;MG;CASA GRANDE;31
3114808;MG;CARVALHOS;35
3114709;MG;CARVALHÓPOLIS;35
3114600;MG;CARRANCAS;35
3114550;MG;CARNEIRINHO;34
3114501;MG;CARMÓPOLIS DE MINAS;37
3114402;MG;CARMO DO RIO CLARO;35
3114303;MG;CARMO DO PARANAÍBA;34
3114204;MG;CARMO DO CAJURU;37
3114105;MG;CARMO DE MINAS;35
3114006;MG;CARMO DA MATA;37
3113909;MG;CARMO DA CACHOEIRA;35
3113800;MG;CARMÉSIA;31
3113701;MG;CARLOS CHAGAS;33
3113602;MG;CAREAÇU;35
3113503;MG;CARBONITA;38
3113404;MG;CARATINGA;33
3113305;MG;CARANGOLA;32
3113206;MG;CARANDAÍ;32
3113107;MG;CARANAÍBA;31
3113008;MG;CARAÍ;33
3112901;MG;CAPUTIRA;31
3112802;MG;CAPITÓLIO;37
3112703;MG;CAPITÃO ENÉAS;38
3112653;MG;CAPITÃO ANDRADE;33
3112604;MG;CAPINÓPOLIS;34
3112505;MG;CAPIM BRANCO;31
3112406;MG;CAPETINGA;35
3112307;MG;CAPELINHA;33
3112208;MG;CAPELA NOVA;31
3112109;MG;CAPARAÓ;32
3112059;MG;CANTAGALO;33
3112000;MG;CANDEIAS;35
3111903;MG;CANA VERDE;35
3111804;MG;CANÁPOLIS;34
3111705;MG;CANAÃ;31
3111606;MG;CAMPOS GERAIS;35
3111507;MG;CAMPOS ALTOS;37
3111408;MG;CAMPO FLORIDO;34
3111309;MG;CAMPO DO MEIO;35
3111200;MG;CAMPO BELO;35
3111150;MG;CAMPO AZUL;38
3111101;MG;CAMPINA VERDE;34
3111002;MG;CAMPESTRE;35
3110905;MG;CAMPANHA;35
3110806;MG;CAMPANÁRIO;33
3110707;MG;CAMBUQUIRA;35
3110608;MG;CAMBUÍ;35
3110509;MG;CAMANDUCAIA;35
3110400;MG;CAMACHO;37
3110301;MG;CALDAS;35
3110202;MG;CAJURI;31
3110103;MG;CAIANA;32
3110004;MG;CAETÉ;31
3109907;MG;CAETANÓPOLIS;31
3109808;MG;CACHOEIRA DOURADA;34
3109709;MG;CACHOEIRA DE MINAS;35
3109600;MG;CACHOEIRA DA PRATA;31
3109501;MG;CABO VERDE;35
3109451;MG;CABECEIRA GRANDE;38
3109402;MG;BURITIZEIRO;38
3109303;MG;BURITIS;38
3109253;MG;BUGRE;33
3109204;MG;BUENÓPOLIS;38
3109105;MG;BUENO BRANDÃO;35
3109006;MG;BRUMADINHO;31
3108909;MG;BRAÚNAS;33
3108701;MG;BRÁS PIRES;32
3108602;MG;BRASÍLIA DE MINAS;38
3108503;MG;BOTUMIRIM;38
3108404;MG;BOTELHOS;35
3108305;MG;BORDA DA MATA;35
3108255;MG;BONITO DE MINAS;38
3108206;MG;BONFINÓPOLIS DE MINAS;38
3108107;MG;BONFIM;31
3108008;MG;BOM SUCESSO;35
3107901;MG;BOM REPOUSO;35
3107802;MG;BOM JESUS DO GALHO;33
3107703;MG;BOM JESUS DO AMPARO;31
3107604;MG;BOM JESUS DA PENHA;35
3107505;MG;BOM JARDIM DE MINAS;32
3107406;MG;BOM DESPACHO;37
3107307;MG;BOCAIÚVA;38
3107208;MG;BOCAINA DE MINAS;32
3107109;MG;BOA ESPERANÇA;35
3107000;MG;BIQUINHAS;37
3106903;MG;BICAS;32
3106804;MG;BIAS FORTES;32
3106705;MG;BETIM;31
3106655;MG;BERIZAL;38
3106606;MG;BERTÓPOLIS;33
3106507;MG;BERILO;33
3106408;MG;BELO VALE;31
3106309;MG;BELO ORIENTE;31
3106200;MG;BELO HORIZONTE;31
3106101;MG;BELMIRO BRAGA;32
3106002;MG;BELA VISTA DE MINAS;31
3105905;MG;BARROSO;32
3105707;MG;BARRA LONGA;31
3105608;MG;BARBACENA;32
3105509;MG;BARÃO DE MONTE ALTO;32
3105400;MG;BARÃO DE COCAIS;31
3105301;MG;BANDEIRA DO SUL;35
3105202;MG;BANDEIRA;33
3105103;MG;BAMBUÍ;37
3105004;MG;BALDIM;31
3104908;MG;BAEPENDI;35
3104809;MG;AUGUSTO DE LIMA;38
3104700;MG;ATALÉIA;33
3104601;MG;ASTOLFO DUTRA;32
3104502;MG;ARINOS;38
3104452;MG;ARICANDUVA;38
3104403;MG;ARGIRITA;32
3104304;MG;AREADO;35
3104205;MG;ARCOS;37
3104106;MG;ARCEBURGO;35
3104007;MG;ARAXÁ;34
3103900;MG;ARAÚJOS;37
3103801;MG;ARAPUÁ;34
3103751;MG;ARAPORÃ;34
3103702;MG;ARAPONGA;31
3103603;MG;ARANTINA;32
3103504;MG;ARAGUARI;34
3103405;MG;ARAÇUAÍ;33
3103306;MG;ARACITABA;32
3103207;MG;ARAÇAÍ;31
3103108;MG;ANTÔNIO PRADO DE MINAS;32
3103009;MG;ANTÔNIO DIAS;31
3102902;MG;ANTÔNIO CARLOS;32
3102852;MG;ANGELÂNDIA;33
3102803;MG;ANDRELÂNDIA;35
3102704;MG;CACHOEIRA DE PAJEÚ;33
3102605;MG;ANDRADAS;35
3102506;MG;AMPARO DO SERRA;31
3102407;MG;ALVORADA DE MINAS;31
3102308;MG;ALVINÓPOLIS;31
3102209;MG;ALVARENGA;33
3102100;MG;ALTO RIO DOCE;32
3102050;MG;ALTO CAPARAÓ;32
3102001;MG;ALTEROSA;35
3101904;MG;ALPINÓPOLIS;35
3101805;MG;ALPERCATA;33
3101706;MG;ALMENARA;33
3101631;MG;ALFREDO VASCONCELOS;32
3101607;MG;ALFENAS;35
3101508;MG;ALÉM PARAÍBA;32
3101409;MG;ALBERTINA;35
3101300;MG;ALAGOA;35
3101201;MG;AIURUOCA;35
3101102;MG;AIMORÉS;33
3101003;MG;ÁGUAS VERMELHAS;33
3100906;MG;ÁGUAS FORMOSAS;33
3100807;MG;AGUANIL;35
3100708;MG;ÁGUA COMPRIDA;34
3100609;MG;ÁGUA BOA;33
3100500;MG;AÇUCENA;33
3100401;MG;ACAIACA;31
3100302;MG;ABRE CAMPO;31
3100203;MG;ABAETÉ;37
3100104;MG;ABADIA DOS DOURADOS;34
2933604;BA;XIQUE-XIQUE;74
2933505;BA;WENCESLAU GUIMARÃES;73
2933455;BA;WANDERLEY;77
2933406;BA;WAGNER;75
2933307;BA;VITÓRIA DA CONQUISTA;77
2933257;BA;VEREDA;73
2933208;BA;VERA CRUZ;71
2933174;BA;VARZEDO;75
2933158;BA;VÁRZEA NOVA;74
2933109;BA;VÁRZEA DO POÇO;74
2933059;BA;VÁRZEA DA ROÇA;74
2933000;BA;VALENTE;75
2932903;BA;VALENÇA;75
2932804;BA;UTINGA;75
2932705;BA;URUÇUCA;73
2932606;BA;URANDI;77
2932507;BA;UNA;73
2932457;BA;UMBURANAS;74
2932408;BA;UIBAÍ;74
2932309;BA;UBATÃ;73
2932200;BA;UBAITABA;73
2932101;BA;UBAÍRA;75
2932002;BA;UAUÁ;74
2931905;BA;TUCANO;75
2931806;BA;TREMEDAL;77
2931707;BA;TERRA NOVA;75
2931608;BA;TEOLÂNDIA;73
2931509;BA;TEOFILÂNDIA;75
2931400;BA;TEODORO SAMPAIO;75
2931350;BA;TEIXEIRA DE FREITAS;73
2931301;BA;TAPIRAMUTÁ;74
2931202;BA;TAPEROÁ;75
2931103;BA;TANQUINHO;75
2931053;BA;TANQUE NOVO;77
2931004;BA;TANHAÇU;77
2930907;BA;TABOCAS DO BREJO VELHO;77
2930808;BA;SOUTO SOARES;75
2930774;BA;SOBRADINHO;74
2930766;BA;SÍTIO DO QUINTO;75
2930758;BA;SÍTIO DO MATO;77
2930709;BA;SIMÕES FILHO;71
2930600;BA;SERROLÂNDIA;74
2930501;BA;SERRINHA;75
2930402;BA;SERRA PRETA;75
2930303;BA;SERRA DOURADA;77
2930204;BA;SENTO SÉ;74
2930154;BA;SERRA DO RAMALHO;77
2930105;BA;SENHOR DO BONFIM;74
2930006;BA;SEBASTIÃO LARANJEIRAS;77
2929909;BA;SEABRA;75
2929800;BA;SAÚDE;74
2929750;BA;SAUBARA;71
2929701;BA;SÁTIRO DIAS;75
2929602;BA;SAPEAÇU;75
2929503;BA;SÃO SEBASTIÃO DO PASSÉ;71
2929404;BA;SÃO MIGUEL DAS MATAS;75
2929370;BA;SÃO JOSÉ DO JACUÍPE;74
2929354;BA;SÃO JOSÉ DA VITÓRIA;73
2929305;BA;SÃO GONÇALO DOS CAMPOS;75
2929255;BA;SÃO GABRIEL;74
2929206;BA;SÃO FRANCISCO DO CONDE;71
2929107;BA;SÃO FELIPE;75
2929057;BA;SÃO FÉLIX DO CORIBE;77
2929008;BA;SÃO FÉLIX;75
2928950;BA;SÃO DOMINGOS;75
2928901;BA;SÃO DESIDÉRIO;77
2928802;BA;SANTO ESTÊVÃO;75
2928703;BA;SANTO ANTÔNIO DE JESUS;75
2928604;BA;SANTO AMARO;75
2928505;BA;SANTA TERESINHA;75
2928406;BA;SANTA RITA DE CÁSSIA;77
2928307;BA;SANTANÓPOLIS;75
2928208;BA;SANTANA;77
2928109;BA;SANTA MARIA DA VITÓRIA;77
2928059;BA;SANTA LUZIA;73
2928000;BA;SANTALUZ;75
2927903;BA;SANTA INÊS;73
2927804;BA;SANTA CRUZ DA VITÓRIA;73
2927705;BA;SANTA CRUZ CABRÁLIA;73
2927606;BA;SANTA BRÍGIDA;75
2927507;BA;SANTA BÁRBARA;75
2927408;BA;SALVADOR;71
2927309;BA;SALINAS DA MARGARIDA;75
2927200;BA;RUY BARBOSA;75
2927101;BA;RODELAS;75
2927002;BA;RIO REAL;75
2926905;BA;RIO DO PIRES;77
2926806;BA;RIO DO ANTÔNIO;77
2926707;BA;RIO DE CONTAS;77
2926657;BA;RIBEIRÃO DO LARGO;77
2926608;BA;RIBEIRA DO POMBAL;75
2926509;BA;RIBEIRA DO AMPARO;75
2926400;BA;RIACHO DE SANTANA;77
2926301;BA;RIACHÃO DO JACUÍPE;75
2926202;BA;RIACHÃO DAS NEVES;77
2926103;BA;RETIROLÂNDIA;75
2926004;BA;REMANSO;74
2925956;BA;RAFAEL JAMBEIRO;75
2925931;BA;QUIXABEIRA;74
2925907;BA;QUIJINGUE;75
2925808;BA;QUEIMADAS;75
2925758;BA;PRESIDENTE TANCREDO NEVES;73
2925709;BA;PRESIDENTE JÂNIO QUADROS;77
2925600;BA;PRESIDENTE DUTRA;74
2925501;BA;PRADO;73
2925402;BA;POTIRAGUÁ;73
2925303;BA;PORTO SEGURO;73
2925253;BA;PONTO NOVO;74
2925204;BA;POJUCA;71
2925105;BA;POÇÕES;77
2925006;BA;PLANALTO;77
2924900;BA;PLANALTINO;73
2924801;BA;PIRITIBA;74
2924702;BA;PIRIPÁ;77
2924678;BA;PIRAÍ DO NORTE;73
2924652;BA;PINTADAS;75
2924603;BA;PINDOBAÇU;74
2924504;BA;PINDAÍ;77
2924405;BA;PILÃO ARCADO;74
2924306;BA;PIATÃ;77
2924207;BA;PEDRO ALEXANDRE;75
2924108;BA;PEDRÃO;75
2924058;BA;PÉ DE SERRA;75
2924009;BA;PAULO AFONSO;75
2923902;BA;PAU BRASIL;73
2923803;BA;PARIPIRANGA;75
2923704;BA;PARATINGA;77
2923605;BA;PARAMIRIM;77
2923506;BA;PALMEIRAS;75
2923407;BA;PALMAS DE MONTE ALTO;77
2923357;BA;OUROLÂNDIA;74
2923308;BA;OURIÇANGAS;75
2923209;BA;OLIVEIRA DOS BREJINHOS;77
2923100;BA;OLINDINA;75
2923050;BA;NOVO TRIUNFO;75
2923035;BA;NOVO HORIZONTE;77
2923001;BA;NOVA VIÇOSA;73
2922904;BA;NOVA SOURE;75
2922854;BA;NOVA REDENÇÃO;75
2922805;BA;NOVA ITARANA;73
2922755;BA;NOVA IBIÁ;73
2922730;BA;NOVA FÁTIMA;75
2922706;BA;NOVA CANAÃ;73
2922656;BA;NORDESTINA;75
2922607;BA;NILO PEÇANHA;73
2922508;BA;NAZARÉ;75
2922409;BA;MUTUÍPE;75
2922300;BA;MURITIBA;75
